id,0500000US13021,STATE,13,COUNTY,021,name,Bibb,Active,668,Inactive,49,Emeritus,38,Shorthand_FIPS,21,region,13021,householdsHalfMileofPublicTransport,87150,pctHouseholdsHalfMileofPublicTransport,56.1,HomeInternetAccessRange,41-60,PctHouseholdsNOvehicle,11.9,PctPopNONEnglishHome,5,pctPopLEQpovertylevel,26.7,HomeInternetAccessRangeLow,41,HomeInternetAccessRangeHigh,60,LSAD,County,CENSUSAREA,249.762000
id,0500000US13025,STATE,13,COUNTY,025,name,Brantley,Active,3,Inactive,1,Emeritus,0,Shorthand_FIPS,25,region,13025,householdsHalfMileofPublicTransport,0,pctHouseholdsHalfMileofPublicTransport,0,HomeInternetAccessRange,1-20,PctHouseholdsNOvehicle,4.7,PctPopNONEnglishHome,1.4,pctPopLEQpovertylevel,20.9,HomeInternetAccessRangeLow,1,HomeInternetAccessRangeHigh,20,LSAD,County,CENSUSAREA,442.362000
id,0500000US13027,STATE,13,COUNTY,027,name,Brooks,Active,6,Inactive,1,Emeritus,1,Shorthand_FIPS,27,region,13027,householdsHalfMileofPublicTransport,0,pctHouseholdsHalfMileofPublicTransport,0,HomeInternetAccessRange,1-20,PctHouseholdsNOvehicle,6.8,PctPopNONEnglishHome,6.8,pctPopLEQpovertylevel,27.8,HomeInternetAccessRangeLow,1,HomeInternetAccessRangeHigh,20,LSAD,County,CENSUSAREA,493.046000
id,0500000US13029,STATE,13,COUNTY,029,name,Bryan,Active,38,Inactive,5,Emeritus,0,Shorthand_FIPS,29,region,13029,householdsHalfMileofPublicTransport,0,pctHouseholdsHalfMileofPublicTransport,0,HomeInternetAccessRange,41-60,PctHouseholdsNOvehicle,2.9,PctPopNONEnglishHome,5.6,pctPopLEQpovertylevel,12.6,HomeInternetAccessRangeLow,41,HomeInternetAccessRangeHigh,60,LSAD,County,CENSUSAREA,435.967000
id,0500000US13033,STATE,13,COUNTY,033,name,Burke,Active,5,Inactive,2,Emeritus,1,Shorthand_FIPS,33,region,13033,householdsHalfMileofPublicTransport,0,pctHouseholdsHalfMileofPublicTransport,0,HomeInternetAccessRange,21-40,PctHouseholdsNOvehicle,9,PctPopNONEnglishHome,3.1,pctPopLEQpovertylevel,33.7,HomeInternetAccessRangeLow,21,HomeInternetAccessRangeHigh,40,LSAD,County,CENSUSAREA,826.968000 
id,0500000US13039,STATE,13,COUNTY,039,name,Camden,Active,35,Inactive,3,Emeritus,3,Shorthand_FIPS,39,region,13039,householdsHalfMileofPublicTransport,0,pctHouseholdsHalfMileofPublicTransport,0,HomeInternetAccessRange,41-60,PctHouseholdsNOvehicle,5.1,PctPopNONEnglishHome,5.6,pctPopLEQpovertylevel,13.2,HomeInternetAccessRangeLow,41,HomeInternetAccessRangeHigh,60,LSAD,County,CENSUSAREA,613.025000 
id,0500000US13049,STATE,13,COUNTY,049,name,Charlton,Active,2,Inactive,1,Emeritus,0,Shorthand_FIPS,49,region,13049,householdsHalfMileofPublicTransport,0,pctHouseholdsHalfMileofPublicTransport,0,HomeInternetAccessRange,1-20,PctHouseholdsNOvehicle,10.8,PctPopNONEnglishHome,7.9,pctPopLEQpovertylevel,18,HomeInternetAccessRangeLow,1,HomeInternetAccessRangeHigh,20,LSAD,County,CENSUSAREA,773.576000
id,0500000US13051,STATE,13,COUNTY,051,name,Chatham,Active,903,Inactive,70,Emeritus,37,Shorthand_FIPS,51,region,13051,householdsHalfMileofPublicTransport,174484,pctHouseholdsHalfMileofPublicTransport,63.4,HomeInternetAccessRange,61-81,PctHouseholdsNOvehicle,8.1,PctPopNONEnglishHome,8.5,pctPopLEQpovertylevel,19.3,HomeInternetAccessRangeLow,61,HomeInternetAccessRangeHigh,81,LSAD,County,CENSUSAREA,426.437000 
id,0500000US13075,STATE,13,COUNTY,075,name,Cook,Active,17,Inactive,1,Emeritus,1,Shorthand_FIPS,75,region,13075,householdsHalfMileofPublicTransport,0,pctHouseholdsHalfMileofPublicTransport,0,HomeInternetAccessRange,1-20,PctHouseholdsNOvehicle,7.1,PctPopNONEnglishHome,5.5,pctPopLEQpovertylevel,25.1,HomeInternetAccessRangeLow,1,HomeInternetAccessRangeHigh,20,LSAD,County,CENSUSAREA,227.162000
id,0500000US13079,STATE,13,COUNTY,079,name,Crawford,Active,6,Inactive,0,Emeritus,0,Shorthand_FIPS,79,region,13079,householdsHalfMileofPublicTransport,0,pctHouseholdsHalfMileofPublicTransport,0,HomeInternetAccessRange,1-20,PctHouseholdsNOvehicle,5.4,PctPopNONEnglishHome,2.7,pctPopLEQpovertylevel,17.3,HomeInternetAccessRangeLow,1,HomeInternetAccessRangeHigh,20,LSAD,County,CENSUSAREA,324.888000
